InventoryID,DateKey,ProductKey,WarehouseKey,OpeningStock,ClosingStock,StockIn,StockOut,InventoryValue
8695,729,86,8,2653,4874,1305,594,1224204.77
8696,374,108,48,1704,3070,1748,1543,1870516.35
8697,756,53,4,99,946,1693,926,4703445.5
8698,396,162,16,2438,245,481,1227,2712819.81
8699,648,119,31,2916,2404,38,1889,121236.03
8700,232,199,36,3548,1864,1944,1096,3739710.15
8701,422,104,34,1468,4612,1229,35,1003839.35
8702,613,122,10,2824,2832,1348,1648,545001.58
8703,1016,182,33,660,2958,1746,877,3222185.24
8704,719,5,12,4336,4127,481,1795,1188577.54
8705,156,64,2,3156,3843,1599,160,4272433.15
8706,260,216,12,875,1152,1302,1854,1693168.87
8707,913,31,22,2806,1007,1174,969,4656748.47
8708,526,56,11,3413,3309,251,221,760034.11
8709,127,124,5,941,97,769,1479,2634361.48
8710,1043,6,1,1077,3148,73,471,4142966.98
8711,239,123,8,1470,1430,393,1483,260197.17
8712,1052,224,37,2572,3359,537,1641,3712480.72
8713,231,150,8,4834,629,1592,789,2338999.78
8714,218,128,7,3064,103,941,1760,2749022.73
8715,1028,137,37,1976,4262,998,1162,3939402.29
8716,734,102,6,3214,2902,1429,1051,950970.25
8717,838,156,49,2601,3688,1992,420,549722.37
8718,775,273,7,798,1957,1806,1962,1813162.73
8719,6,71,36,2918,2914,1463,1637,399565.52
8720,218,26,7,398,325,1533,208,4401518.47
8721,348,247,12,3568,3115,1900,1717,4321727.49
8722,937,28,48,1118,3693,1749,1911,721627.55
8723,489,39,22,1288,1872,1872,142,3714801.61
8724,950,244,10,4942,1286,1986,1941,1795123.12
8725,135,262,12,2394,3370,566,382,857487.88
8726,1034,242,19,2048,3218,1280,341,2693073.9
8727,127,208,18,2544,3350,328,1412,1967405.51
8728,581,53,16,3201,1565,1357,566,2372571.39
8729,212,123,29,3876,3105,1359,735,1566721.52
8730,746,24,24,3564,4519,1707,958,1783336.93
8731,208,152,47,83,1581,590,767,1769328.95
8732,612,276,36,4316,4055,141,1113,509183.31
8733,212,147,5,4059,1185,1414,1087,2888525.45
8734,245,10,23,688,3164,86,807,345497.18
8735,445,219,12,3936,83,1168,1742,373102.26
8736,1039,57,15,412,4335,116,571,3370621.61
8737,1068,165,36,1543,1499,826,340,3743972.98
8738,776,268,42,2020,1397,1461,1387,3639369.11
8739,884,57,33,1471,3741,1120,392,3727226.28
8740,834,103,28,425,3465,470,1161,2335266.25
8741,840,82,16,4049,3553,1853,1048,2416614.54
8742,631,161,15,1164,589,817,135,4602576.98
8743,314,157,12,3171,3131,1948,569,3668207.29
8744,1030,159,5,3448,3418,1291,1919,815137.45
8745,20,93,26,521,2297,1828,1624,1381106.12
8746,4,164,34,2351,4069,477,338,1793987.43
8747,851,63,48,3110,4019,1465,935,1418828.48
8748,152,108,21,1067,3909,1871,321,3646601.04
8749,898,188,47,2075,520,202,1100,4233495.87
8750,1084,204,43,764,2737,333,399,22893.23
8751,1029,112,9,1212,3514,332,395,2026233.01
8752,539,223,28,2338,1738,1248,319,4694925.42
8753,76,180,19,4882,1960,804,1296,2380125.39
8754,125,20,28,4574,1951,1557,213,4876873.4
8755,724,51,10,4301,2956,101,999,4849126.14
8756,444,72,26,927,3843,630,1640,3693881.18
8757,36,168,15,400,3099,294,647,1064617.65
8758,1008,153,15,4054,4495,1079,1078,3658081.02
8759,846,67,8,4473,64,1174,1795,2372892.81
8760,86,84,40,3181,95,1853,239,4863417.04
8761,5,18,50,2981,924,273,1638,721721.28
8762,350,234,38,2180,3080,1964,1148,1051429.82
8763,367,133,8,3311,3489,254,1341,3668164.31
8764,250,156,13,4576,4089,457,613,2850307.17
8765,788,265,50,643,3238,859,1264,2816956.75
8766,968,35,26,2094,4720,1551,1225,1800424.3
8767,80,171,17,2094,345,1836,566,3376408.94
8768,494,95,11,2857,1675,1365,855,1472823.42
8769,958,202,43,3601,1841,1996,1078,3110911.78
8770,130,58,21,2859,4420,475,874,3357293.57
8771,459,230,23,2498,582,1333,391,4690406.11
8772,239,6,17,459,2249,1607,1990,996077.66
8773,420,244,36,1118,429,1251,1090,1891645.91
8774,290,258,24,4078,3550,570,1708,4428109.38
8775,119,224,45,1454,2919,1428,534,1342596.47
8776,501,104,28,3092,294,1683,402,3356747.32
8777,649,199,30,1147,818,1881,435,4448711.82
8778,90,102,9,3501,2443,355,599,371741.56
8779,531,218,32,2590,2245,1516,1347,1235075.03
8780,235,66,21,4567,2682,927,1738,2652908.13
8781,744,215,46,2040,1243,425,1216,3371933.25
8782,780,281,28,453,398,1119,265,3094484.53
8783,594,233,17,3725,453,1855,85,1427455.18
8784,941,282,12,4080,2615,1818,1104,4277568.6
8785,679,169,24,1740,730,624,1461,976268.48
8786,649,118,32,968,1458,1144,1066,57616.6
8787,315,200,18,3125,4005,535,115,2321584.26
8788,291,203,11,141,3754,1130,1289,4835096.21
8789,101,115,27,2628,2127,1883,1307,2221870.2
8790,699,3,17,4952,4395,1954,1983,3615001.53
8791,174,238,43,2748,763,1047,78,4650980.75
8792,234,52,8,2986,763,521,1829,3503435.57
8793,449,81,33,2446,1807,1739,1176,1255007.42
8794,340,122,49,4305,423,1608,359,81386.31
8795,621,8,22,4721,2068,741,1971,3898191.57
8796,40,66,7,823,1932,1036,962,4583869.03
8797,762,290,27,3931,2402,1037,261,581037.53
8798,708,158,43,4267,1138,1086,1502,4221996.86
8799,365,182,25,1887,2527,1095,1153,3944663.76
8800,66,179,23,689,3807,289,361,2954738.94
8801,202,97,10,110,4452,1098,1686,3263968.37
8802,843,66,40,3257,1993,410,1874,4354198.13
8803,336,185,40,3119,2171,1389,449,1557917.68
8804,342,154,18,832,4775,1082,962,1040050.89
8805,747,166,50,2849,365,1494,655,2639749.18
8806,172,84,24,125,1996,379,1429,1758994.23
8807,34,170,32,4324,4812,1793,1183,434987.12
8808,602,48,13,3995,4869,4,1536,2118246.83
8809,420,128,39,4264,3919,111,1137,824990.72
8810,814,52,10,1356,2880,671,1711,3996550.23
8811,760,167,4,3355,326,1281,917,4165741.29
8812,935,93,1,2130,4752,1676,543,719899.98
8813,719,254,20,1635,2776,1220,1520,4011092.88
8814,803,106,2,3302,4998,1976,660,644013.51
8815,967,99,30,1375,983,1789,392,1396431.58
8816,776,167,50,1365,1391,123,671,818010.85
8817,634,14,47,2203,1375,1704,717,3814913.21
8818,203,56,35,602,4924,964,1260,964836.58
8819,766,233,23,4999,2009,1722,1521,4149498.0
8820,406,179,44,2201,558,1277,417,1081315.13
8821,78,298,6,2515,514,1761,566,569153.19
8822,594,63,50,3183,3281,474,1283,3003821.42
8823,533,181,1,1476,3332,401,1734,1857347.71
8824,276,101,26,3524,1288,155,1564,4085881.24
8825,938,41,43,2612,1399,983,824,4044099.5
8826,1061,169,13,2196,1439,1109,924,2099507.91
8827,717,212,34,2228,422,1540,1562,2925254.19
8828,893,24,33,282,2274,1267,1898,2498819.34
8829,212,141,33,2151,10,326,102,581889.23
8830,651,100,37,1544,3249,1853,640,86501.97
8831,806,225,5,2005,2078,1967,739,3674804.47
8832,678,273,24,294,3789,1168,215,3334098.73
8833,810,170,6,4761,2419,397,91,4010072.33
8834,614,275,1,1952,3966,482,701,2047867.25
8835,497,184,18,3286,4930,755,298,902821.11
8836,232,277,50,4140,261,159,979,4170978.92
8837,346,250,21,1331,2347,114,1239,2477497.25
8838,261,76,25,1104,3397,1299,958,108552.99
8839,726,264,36,3175,1431,577,262,3876591.85
8840,234,55,10,3089,4954,1671,687,2586708.24
8841,220,136,19,96,658,1522,619,3835063.4
8842,630,15,30,3844,2244,64,1209,2878289.2
8843,168,99,24,126,4037,847,1580,3583197.17
8844,54,221,10,955,4767,1955,1253,4369275.24
8845,916,133,23,2533,1630,325,257,1790000.88
8846,569,228,48,3056,1321,352,1980,3887173.54
8847,729,31,21,2006,4515,140,853,1645582.93
8848,842,71,15,4899,3044,1544,1906,1187248.81
8849,930,141,48,2805,984,1448,1461,391713.54
8850,1038,259,36,1563,495,1399,1425,4041279.52
8851,356,207,6,23,209,1173,1840,949901.02
8852,915,143,16,1549,3995,492,1511,447850.39
8853,854,182,29,2832,1794,262,285,1737112.16
8854,55,201,10,4945,2844,1407,208,3264697.64
8855,631,128,41,4496,2383,1944,505,83968.4
8856,35,70,20,2106,2484,239,1124,4246895.98
8857,548,178,7,2834,2037,324,354,3815872.25
8858,519,137,49,261,1502,1770,869,4785886.0
8859,643,204,3,1927,166,1544,220,2556007.45
8860,1021,114,24,2303,341,755,591,229927.88
8861,320,157,21,3132,2536,1465,596,946854.29
8862,281,175,20,3112,3402,100,969,1028085.42
8863,580,274,2,4786,3665,505,516,4341023.5
8864,664,220,46,4018,987,1379,962,2492384.38
8865,661,86,29,918,2630,330,1822,1353840.17
8866,244,147,16,1330,3241,1727,121,3248950.01
8867,96,119,30,3441,3284,371,12,4834070.32
8868,280,259,30,4143,2077,1360,527,2265402.9
8869,894,26,45,2959,3920,1014,467,3899176.88
8870,761,280,8,2029,3457,960,479,3154649.17
8871,448,69,36,535,2323,629,774,3170112.81
8872,881,289,14,908,4519,395,1411,1609726.61
8873,639,185,25,2807,3535,1845,1335,4316478.83
8874,338,6,26,1542,3740,939,1358,133756.21
8875,549,132,13,3040,1124,521,5,2833400.7
8876,93,230,22,4858,2480,1699,690,331167.69
8877,903,70,23,4137,832,1563,25,835367.28
8878,175,211,3,1400,1464,674,39,3458325.87
8879,977,288,6,1164,1145,980,1772,457793.89
8880,737,269,8,4,54,1839,595,769662.91
8881,143,225,5,983,4902,709,1631,950586.5
8882,162,4,21,2656,3992,877,1406,152327.82
8883,981,204,26,314,4061,781,148,2824250.71
8884,860,89,23,1507,2371,1318,1431,4092941.75
8885,1043,78,46,1675,4299,996,1468,1126910.04
8886,934,192,44,1234,1860,964,1796,3889136.7
8887,847,147,41,4917,2414,1079,1772,3548179.14
8888,1077,296,18,163,62,1419,1175,3027872.02
8889,891,77,27,335,4948,115,887,1925851.89
8890,719,212,39,1613,4948,1960,286,201518.28
8891,84,175,18,1025,1822,522,236,680655.55
8892,803,175,11,2188,4020,654,1518,728272.74
8893,667,280,38,419,997,956,1225,4245177.35
8894,767,225,22,1080,3116,1709,1719,2460209.12
8895,625,110,43,2615,3916,174,237,4576043.53
8896,6,229,45,2572,2945,479,917,94280.78
8897,598,85,32,978,3569,951,454,2126860.3
8898,445,28,39,854,3670,1092,1488,4256787.72
8899,1025,87,49,1055,3705,1587,1178,1869030.91
8900,354,147,12,2408,4867,1469,998,1197307.23
8901,1069,67,9,1803,683,1891,492,2670428.33
8902,846,104,1,4279,148,1253,216,2368444.06
8903,233,30,48,1144,3039,1455,1790,1522819.7
8904,825,78,30,3672,3566,1975,40,4377596.75
8905,569,121,29,2356,4554,405,102,4308751.21
8906,1045,110,42,1024,3571,427,433,1539427.87
8907,641,42,36,3741,4853,1333,1699,4329874.93
8908,766,106,3,2120,4516,1229,1780,324149.2
8909,141,23,4,1388,607,573,622,1165302.01
8910,467,288,45,2564,711,1745,739,2907569.98
8911,424,150,9,1551,4475,210,92,3577503.02
8912,261,219,28,764,443,801,441,554010.4
8913,334,299,22,4691,958,1849,1085,770651.01
8914,88,66,7,4841,989,576,1835,1838799.8
8915,876,211,26,1169,1067,720,1111,1057678.4
8916,915,86,48,2104,1699,1086,1412,2564130.54
8917,757,4,31,2907,2964,386,1518,213620.1
8918,172,252,16,728,3150,1273,282,1224256.97
8919,313,274,29,2075,3526,1394,1898,4616324.23
8920,1006,72,25,209,174,1372,111,3951874.07
8921,731,28,32,1835,4883,455,859,2265238.59
8922,723,117,34,4442,2167,392,1578,4421536.56
8923,729,250,7,2580,3376,1710,1018,3711366.62
8924,373,52,6,2013,3594,947,353,4753959.2
8925,467,10,41,4628,1288,615,1606,427640.61
8926,495,4,3,1043,378,1782,1864,3210240.47
8927,679,247,8,3133,4898,789,1908,4491500.26
8928,66,67,42,1448,1800,1229,455,920145.19
8929,384,194,46,1566,4690,1821,691,3650323.99
8930,911,207,38,3780,1904,768,950,4085211.52
8931,843,289,26,4410,564,1665,943,1476513.61
8932,827,197,26,3675,3322,788,1594,823671.83
8933,955,298,19,756,800,908,1846,1455276.36
8934,370,5,15,3104,1424,664,1475,2604118.43
8935,1040,214,12,4983,162,268,907,3139282.96
8936,571,264,2,2893,2741,43,352,1185868.62
8937,207,105,26,3118,1721,1931,1799,2932462.93
8938,263,241,31,2696,2048,1075,1347,1252984.55
8939,314,177,41,3031,3438,1455,417,784176.43
8940,198,240,49,2003,2673,491,1014,399951.71
8941,159,216,4,1468,3623,837,97,650758.77
8942,786,21,5,1139,799,121,1214,3435004.76
8943,579,72,2,2996,3424,1642,1772,1540473.01
8944,428,284,31,3546,881,63,1582,3534723.5
8945,517,161,31,3642,3951,627,1320,3664210.46
8946,506,125,16,3936,1600,1402,1360,1167049.28
8947,494,207,44,2872,3343,877,601,1872183.4
8948,478,51,10,3661,642,156,922,2846980.39
8949,628,204,25,32,507,801,294,2621722.85
8950,729,160,49,437,4563,221,464,3218399.1
8951,205,248,40,1159,607,467,832,4832152.91
8952,888,100,35,4094,1753,1616,610,4555281.42
8953,598,143,5,2494,2118,1399,752,4036329.32
8954,1064,212,8,3670,3308,1799,58,3126420.6
8955,355,227,29,4800,2745,193,279,2778641.24
8956,980,210,13,4151,1579,1345,67,1525456.5
8957,583,129,5,2260,476,1446,1560,4330903.62
8958,679,100,49,3778,676,249,178,4211998.24
8959,576,224,14,1393,1258,1805,1671,4168845.33
8960,289,17,22,896,1232,580,950,496113.61
8961,253,154,36,2884,4742,693,807,4558394.99
8962,95,187,14,1876,2814,682,990,2159363.75
8963,650,147,44,1448,3554,1055,1794,37748.85
8964,460,241,24,2464,2873,1249,849,25775.37
8965,294,91,19,3121,4272,1393,1813,3345650.3
8966,509,186,48,2252,103,1334,1476,3692201.28
8967,950,157,47,3355,4538,1328,1038,1547766.06
8968,537,38,29,277,4779,1768,498,3128380.65
8969,21,83,9,3489,1266,808,241,178418.65
8970,685,238,25,501,3005,152,534,3842033.76
8971,420,238,8,3681,4875,1687,1225,4001458.49
8972,768,170,37,3541,2356,525,614,1309592.34
8973,584,258,36,1944,4909,1160,737,3317269.51
8974,148,144,13,3347,1896,1045,332,1621643.91
8975,702,268,43,658,2544,1483,1533,4211828.39
8976,72,221,9,1668,218,1043,68,3001943.72
8977,84,290,19,4661,1912,621,331,4462897.51
8978,848,61,28,703,4950,165,1388,3694362.87
8979,957,63,9,686,3302,1161,276,987874.99
8980,601,199,16,1013,3466,531,738,950201.73
8981,880,252,20,4990,859,1157,1932,1234432.38
8982,1064,56,33,4217,1600,462,248,120562.25
8983,648,221,40,2414,2816,1977,719,2381720.87
8984,290,158,31,3456,3643,1746,293,3651681.94
8985,26,11,22,3692,483,47,1780,3778847.97
8986,324,74,1,1603,1930,404,607,3370778.79
8987,761,207,16,429,4643,1459,430,209001.76
8988,777,227,45,2848,139,1564,1819,1147909.74
8989,425,38,33,2796,2599,1328,1715,4436305.92
8990,677,236,25,1669,4000,242,1540,1923599.45
8991,825,133,23,3886,744,851,812,703872.54
8992,105,95,22,2795,2331,1354,955,3728153.92
8993,417,166,37,3217,3512,528,526,891928.93
8994,59,30,36,3675,255,1533,1849,2239249.1
8995,114,110,22,331,4904,603,142,3237439.62
8996,154,251,13,1204,4442,344,1258,633632.59
8997,45,175,3,1141,1673,1963,228,304703.93
8998,191,276,43,4891,610,1384,829,2893743.85
8999,1041,139,1,1025,1351,1832,56,923944.67
9000,1059,29,8,200,4461,1799,1407,4562283.36
9001,624,143,34,4698,733,123,909,3224510.11
9002,553,108,8,3316,3362,770,1562,1155149.17
9003,369,79,29,339,1414,823,1441,2471009.93
9004,73,155,3,778,1205,1883,1195,1789326.45
9005,16,108,47,657,4001,1691,1871,1177564.96
9006,376,192,3,3309,3294,339,453,982719.25
9007,956,118,27,1936,3409,159,354,2678634.44
9008,1020,277,42,3934,4777,530,1958,2206889.55
9009,465,59,31,299,2035,890,610,521297.17
9010,765,81,18,3788,3464,1510,706,2510086.53
9011,795,55,16,2006,2580,919,800,4469223.67
9012,719,3,30,2277,386,1717,1367,3495088.31
9013,550,39,12,2532,4580,817,1216,3979140.46
9014,489,108,6,940,3766,1380,438,2806697.02
9015,835,135,29,178,1533,270,1003,1841690.33
9016,586,221,30,488,3213,158,914,3515022.13
9017,364,252,48,3061,4810,82,1337,266689.4
9018,98,127,25,959,3050,1189,1495,1664093.38
9019,78,191,49,3089,1625,313,1066,1142974.75
9020,915,243,36,2136,723,1793,1651,2343888.04
9021,1002,145,25,407,1983,1821,650,68093.29
9022,318,256,22,69,4956,1580,875,397333.78
9023,83,208,27,895,3608,689,1710,370366.9
9024,194,106,20,1072,4269,76,1329,2319236.0
9025,87,264,12,98,627,400,1470,807862.08
9026,568,288,20,248,3661,1003,1232,3869698.77
9027,853,160,43,4334,4664,649,1311,2228621.08
9028,597,81,47,4817,729,255,1305,625752.73
9029,825,49,32,845,4225,525,1945,1177480.27
9030,1032,50,47,198,1651,547,1182,2561479.88
9031,502,91,29,1384,4504,1779,873,3328898.47
9032,701,38,12,2503,2868,1424,932,735894.06
9033,677,83,40,4172,710,1819,1415,3062535.17
9034,642,209,19,4914,4270,758,1096,3548217.11
9035,831,221,14,4391,1967,895,1617,4914188.38
9036,806,28,49,2702,2884,708,1498,3720365.19
9037,773,69,15,3902,2526,1165,132,1090532.03
9038,1015,171,36,383,2555,840,713,1637407.46
9039,397,54,36,3310,3608,1600,1232,220591.89
9040,1040,261,37,3245,1740,1383,40,484369.83
9041,700,267,28,2620,2883,1071,44,874017.77
9042,1045,101,3,3051,535,743,581,1407341.57
9043,1038,146,36,4723,442,986,5,3971847.21
9044,1023,293,7,3902,3459,1876,231,2467534.93
9045,224,118,4,2141,230,1857,621,4637993.63
9046,563,94,11,464,770,168,516,4592076.97
9047,1032,266,14,2249,4170,1174,1858,1064541.73
9048,795,197,24,399,1166,102,1956,1795901.75
9049,469,236,37,890,1037,96,30,1094858.67
9050,380,297,41,77,3984,1694,1779,12690.12
9051,912,268,24,4846,3748,1212,402,2381496.32
9052,707,29,26,4296,4245,1587,1507,332276.25
9053,924,240,42,1822,2185,1779,1258,315392.59
9054,513,171,49,2780,3182,804,1103,4957603.91
9055,247,219,16,1619,4225,225,541,519989.59
9056,630,87,45,4605,2918,1705,1565,1196667.88
9057,1071,88,6,4390,4037,1735,1591,2114790.35
9058,555,11,36,1140,4477,1975,310,878334.44
9059,29,80,26,4438,1288,823,356,249439.01
9060,700,2,40,1144,3564,1736,335,1505843.25
9061,249,257,10,4959,4221,1008,1187,1982567.55
9062,277,276,19,1287,129,569,367,3677870.03
9063,246,78,48,2335,899,838,1829,1805427.02
9064,266,67,17,4218,3567,409,1303,4729426.62
9065,675,69,25,4556,2333,1105,647,3343633.86
9066,822,124,22,2395,1940,174,1074,3763844.08
9067,928,57,42,3071,4435,1327,684,100309.03
9068,253,268,15,3923,4257,415,1920,847290.26
9069,68,284,3,47,3809,596,1154,1969580.02
9070,67,123,40,3141,874,1247,1611,2219307.54
9071,1042,281,3,1898,449,1331,1579,1604374.97
9072,943,131,25,3515,434,42,490,3516892.38
9073,566,56,38,3155,3947,1490,895,3422094.6
9074,418,20,44,4059,2322,1397,1009,2455331.13
9075,882,57,7,1753,3784,1592,1672,2508349.58
9076,515,261,45,420,699,1970,1000,1651527.01
9077,302,240,47,2322,4731,889,1884,1333398.79
9078,1063,236,30,3777,2666,23,1847,2769606.59
9079,124,24,44,3065,4432,1891,574,2363506.49
9080,861,266,20,930,328,1950,1261,1822353.61
9081,953,106,24,430,3785,855,835,4784126.97
9082,266,256,48,86,1533,741,698,3955702.37
9083,405,179,29,1772,19,1102,108,3505965.03
9084,65,174,27,2738,2604,1527,1286,2690838.95
9085,698,114,33,1451,1373,943,264,3119767.84
9086,645,29,17,4547,2653,670,345,1646972.32
9087,438,105,31,810,981,1144,193,3838967.38
9088,1066,163,39,1957,1089,1306,1240,3568225.01
9089,309,188,33,2498,3937,1045,1727,4973154.24
9090,1091,137,7,2909,4870,1012,513,1731448.74
9091,659,139,47,2788,2900,594,706,631143.17
9092,882,83,31,4643,4481,1873,462,1519133.12
9093,214,298,26,3653,4425,1585,1854,260076.67
9094,39,57,3,1510,3650,1395,1723,1005509.13
9095,325,172,1,570,1957,147,374,1503170.13
9096,490,293,17,3492,4728,1483,1103,3653784.52
9097,574,88,11,607,4610,531,1454,987861.41
9098,347,215,30,2929,1082,1,39,1751252.48
9099,829,137,12,2395,3010,833,1732,1628448.93
9100,737,253,8,1541,2730,1827,1339,2341974.18
9101,570,169,32,3687,3468,1948,764,2796591.28
9102,212,138,14,3148,1807,1397,1829,386938.35
9103,1033,224,32,3300,4112,825,1908,1392069.22
9104,414,190,33,2140,87,1560,565,1098392.62
9105,64,157,13,2759,3171,353,1920,1268818.87
9106,186,269,17,590,612,287,1210,3782489.09
9107,796,238,42,1790,4306,830,1316,4725750.51
9108,1022,170,17,2079,3757,609,15,3844733.07
9109,209,64,35,4095,3600,1837,1937,1211272.95
9110,975,236,26,1286,1902,536,1542,165929.75
9111,312,15,24,3592,1979,530,1236,257986.95
9112,1039,168,3,469,4605,1713,914,3683401.36
9113,669,203,11,3751,1557,773,1770,4637960.78
9114,495,79,32,1242,3584,69,534,3867010.81
9115,345,250,6,3741,2535,1179,708,3386054.04
9116,395,213,47,1354,4736,1379,1380,1793892.86
9117,594,290,21,4992,4344,940,916,3144525.55
9118,30,208,16,2069,2401,42,1183,3387050.83
9119,256,217,30,2301,4220,1772,1874,3624956.41
9120,591,137,42,4999,2962,433,374,3117495.79
9121,101,82,7,2512,3969,1315,610,195879.15
9122,705,195,40,2011,684,930,275,3438864.02
9123,878,121,46,2670,329,1130,394,3647606.95
9124,1061,102,38,1329,3212,719,1926,1342628.83
9125,3,242,13,2409,2540,1529,1530,4344601.54
9126,628,153,30,3049,2458,766,308,1186168.99
9127,48,273,20,2160,1922,587,346,2660426.08
9128,1050,167,16,2363,4,1674,1811,2412598.77
9129,165,210,15,3357,1365,1754,1533,1750539.01
9130,347,154,32,4734,3584,1555,432,1943485.14
9131,504,242,23,188,1461,1276,142,552710.2
9132,988,294,45,3325,970,1552,1612,4800631.95
9133,628,289,18,4631,865,819,1960,602155.5
9134,634,18,49,4076,4988,894,1921,1583349.3
9135,73,176,33,3633,913,1348,785,1569171.6
9136,983,76,37,4143,4207,451,380,4323103.83
9137,288,132,21,259,1565,95,711,3981209.63
9138,987,67,47,1457,544,487,329,518125.96
9139,266,233,44,3980,1730,48,1711,1797175.68
9140,503,281,23,1606,1193,1160,55,4432808.32
9141,870,39,21,4777,3234,1421,1644,3762159.9
9142,423,15,7,2011,835,1116,1087,1488581.58
9143,597,59,27,4255,2735,1920,292,429602.13
9144,1007,213,40,1612,1472,838,1788,3238122.12
9145,282,12,20,1989,3796,689,1771,1653475.69
9146,1006,109,8,4742,4779,1408,1572,4477225.76
9147,457,39,13,4040,3161,1423,1520,1047171.35
9148,1055,203,7,1489,658,347,874,1732927.83
9149,942,300,37,1077,2794,1947,1461,4610334.79
9150,836,72,27,1098,1238,37,1673,2557341.41
9151,512,270,43,635,629,1249,528,4787727.17
9152,275,123,45,4460,4380,981,998,545175.82
9153,493,208,27,1707,1286,1819,1318,4832222.86
9154,1076,151,4,1514,1625,104,1524,3038807.4
9155,915,133,5,3219,3046,1246,781,2649652.79
9156,600,115,39,3102,1283,593,871,4485338.91
9157,1089,279,39,2037,1427,1552,917,4952057.19
9158,1002,21,33,2365,1219,21,904,2811700.57
9159,371,274,27,2307,4623,530,1725,1519712.4
9160,521,202,47,4472,4383,1622,1514,3964835.71
9161,551,278,14,3832,433,1591,764,158214.13
9162,131,156,29,4759,3547,1332,1142,4709161.81
9163,819,271,4,874,709,1718,1661,191136.44
9164,353,286,3,623,2877,1746,950,2159892.41
9165,336,71,15,3677,3181,58,887,168780.13
9166,124,273,23,484,4701,1287,1586,481615.85
9167,701,45,23,3762,995,69,104,3144161.78
9168,117,90,29,2594,1711,871,660,3445096.33
9169,1000,245,9,632,4839,726,748,935780.24
9170,461,224,28,2675,4934,113,129,3145309.91
9171,580,139,27,4536,345,1756,1030,4980338.2
9172,3,262,15,1756,1472,811,1567,2918181.03
9173,222,169,42,409,2592,260,461,1195807.81
9174,563,201,16,733,4491,1151,1237,1621014.49
9175,840,289,29,2931,3780,1634,737,409391.98
9176,977,79,16,2757,3416,665,1923,2454606.08
9177,584,32,50,2132,830,363,1295,3606297.24
9178,305,287,47,3010,426,873,1995,3442649.6
9179,532,292,23,883,1639,525,795,4524139.33
9180,472,154,41,440,3165,837,1997,4283920.73
9181,129,155,7,919,2469,1487,222,2008599.47
9182,569,118,46,401,482,140,1425,2698300.92
9183,420,82,11,974,192,978,1168,1623770.06
9184,1078,247,25,3764,3321,1288,1263,430329.81
9185,496,280,5,3223,3970,1964,96,633221.25
9186,324,36,21,2804,1639,217,15,3247638.31
9187,137,261,47,2333,4777,570,1295,4678830.7
9188,25,210,12,993,4110,294,962,4145087.81
9189,892,289,10,902,239,1159,1430,2837442.59
9190,410,111,45,3108,3647,1016,1492,2276747.77
9191,717,103,44,3024,475,578,1209,1205394.23
9192,837,171,46,4863,4022,1671,152,906238.14
9193,30,181,43,3761,2166,206,1999,3989823.02
9194,815,155,19,4517,2559,532,983,190427.93
9195,572,88,2,2792,2424,227,1232,918357.59
9196,778,288,32,1639,2063,1051,432,4014012.15
9197,965,84,19,1623,4299,529,1352,4504269.96
9198,920,290,36,1694,614,417,848,1911657.36
9199,532,77,1,3251,4062,1801,957,2161784.5
9200,213,117,21,3341,3159,75,1102,368300.26
9201,1037,140,21,29,4237,261,489,2673293.56
9202,919,197,6,4949,2322,114,1751,941708.14
9203,369,68,14,1280,2047,1098,533,3226427.56
9204,571,40,50,180,4954,509,177,474002.71
9205,472,43,6,2479,4033,996,66,4701413.26
9206,40,24,10,3733,641,18,355,4323303.23
9207,1015,44,16,3098,432,747,1912,926514.97
9208,398,76,48,3321,457,559,1887,4311502.63
9209,200,209,21,1384,2775,193,997,3550742.16
9210,567,91,50,413,616,1351,387,3431324.7
9211,149,188,21,433,1341,1998,1621,877652.65
9212,704,117,6,4442,2293,256,746,3217669.19
9213,939,197,31,3531,4595,1058,290,2543074.08
9214,980,27,32,4152,4608,725,1741,3500386.05
9215,390,244,29,1184,756,1525,1647,1911132.09
9216,971,108,8,544,1363,431,1442,2657680.52
9217,455,200,42,1715,4032,1478,1441,287043.66
9218,571,194,27,2300,4845,1686,1549,3352008.33
9219,880,184,7,2817,3504,1331,108,1699786.43
9220,999,198,41,2825,1189,846,1144,1163224.99
9221,376,276,28,3082,4905,667,1521,2135033.12
9222,430,203,1,3898,764,33,805,1692114.1
9223,141,100,13,3174,1802,360,996,2864490.51
9224,674,268,31,4048,1406,1037,1528,280206.95
9225,643,178,19,4331,1578,746,1333,3477197.6
9226,795,71,20,4937,1748,1405,1944,3231592.9
9227,491,208,17,63,395,1080,419,2731559.85
9228,1,224,2,164,4788,1697,1791,3856869.51
9229,1054,290,14,3352,552,1264,1134,2662757.28
9230,80,164,16,4103,4508,813,754,3868288.99
9231,798,259,45,1503,3724,1344,1658,1497183.36
9232,375,64,39,2972,3674,55,1346,3735640.74
9233,36,7,5,4135,1502,1988,1403,687723.85
9234,742,78,41,406,1297,1931,24,2469145.08
9235,650,7,46,4301,2041,1146,583,1006629.89
9236,679,194,38,3234,2556,1849,1895,4780931.11
9237,215,34,33,2542,3491,1655,130,2232959.99
9238,1095,282,25,745,3718,767,427,1183252.98
9239,1039,250,31,1821,463,946,1746,3025315.31
9240,945,112,21,1679,169,1610,683,4056732.42
9241,42,91,3,3180,812,463,1558,2568277.57
