ShipmentID,DateKey,CustomerKey,ProductKey,VehicleKey,DriverKey,RouteKey,WarehouseKey,ShipmentStatus,QuantityUnits,ShipmentWeightKg,FreightCost,Revenue,DeliveryDelayDays
13994,686,384,162,11,116,71,27,Delivered,274,3200.2,47052.38,27555.17,1
13995,681,440,161,9,28,46,7,In Transit,59,4773.87,2101.92,53553.77,5
13996,248,94,60,80,115,18,41,Delivered,125,4973.34,34831.03,79802.3,0
13997,620,459,26,81,132,67,26,Delayed,407,2940.08,20417.33,72745.48,4
13998,30,343,25,55,179,63,30,Delivered,228,2184.96,18473.01,52399.3,2
13999,873,124,258,5,138,24,19,Delivered,276,1212.81,28562.53,17271.15,1
14000,948,302,3,69,52,84,40,Delayed,287,385.59,14842.91,44905.41,5
14001,985,156,288,38,200,31,21,Delivered,473,1539.34,48746.21,60447.01,1
14002,317,349,257,95,9,90,26,Delayed,484,2801.53,37779.31,63548.13,1
14003,737,249,280,66,18,38,10,Delivered,451,3196.05,23405.93,79188.06,0
14004,168,436,248,91,194,43,36,In Transit,53,1657.56,28186.77,6163.27,4
14005,743,271,44,110,82,8,44,In Transit,54,4797.93,5958.12,75447.32,3
14006,126,429,33,107,168,96,27,Delivered,376,476.26,34601.59,14061.92,2
14007,573,58,294,83,66,72,8,Delivered,318,3548.9,30346.9,51189.83,2
14008,120,195,112,64,22,5,26,Delivered,148,1888.03,47639.04,54039.84,1
14009,1009,201,291,107,80,80,1,Delivered,281,3898.76,28319.77,22468.04,1
14010,560,72,273,25,101,27,23,Delivered,350,4174.51,1351.59,13390.44,5
14011,1083,495,43,52,96,63,9,Delivered,179,3627.07,35995.94,25599.66,5
14012,697,247,44,38,74,65,31,Delivered,405,2856.66,9177.77,24396.78,0
14013,223,481,289,77,105,63,7,Delivered,382,391.72,29801.3,63565.44,5
14014,1035,98,87,93,162,5,9,In Transit,176,708.03,30052.48,17653.57,2
14015,793,329,230,19,176,67,7,Delivered,251,2986.67,45916.26,58579.39,0
14016,814,81,83,99,16,52,28,Delivered,227,4822.26,25792.53,12797.77,0
14017,310,425,204,25,49,81,34,Delivered,54,2650.21,37600.06,32808.35,4
14018,1012,65,130,48,98,97,16,Delivered,355,4501.99,5636.11,14374.27,3
14019,749,424,138,73,101,83,10,In Transit,222,4628.86,49519.14,74271.53,0
14020,1058,5,83,61,63,4,24,Delivered,400,605.05,20653.99,64593.48,4
14021,1019,478,175,35,168,77,10,Delivered,343,2283.78,43111.2,2386.51,2
14022,481,459,136,51,56,51,46,In Transit,444,3765.3,38657.08,29283.53,2
14023,574,284,107,15,98,43,29,In Transit,203,2045.83,13170.17,28554.57,2
14024,825,294,151,86,108,55,25,Delivered,140,1471.05,42250.0,38743.64,2
14025,628,81,109,77,77,90,41,In Transit,99,4570.81,14198.67,18209.74,3
14026,844,498,222,49,176,41,30,In Transit,197,2988.07,46198.08,43170.53,2
14027,989,87,247,30,37,31,19,Delivered,359,3142.61,3341.11,26227.48,2
14028,419,402,37,21,140,35,31,Delivered,312,3495.62,32417.51,33695.68,3
14029,30,293,268,89,93,80,30,Delayed,489,4864.39,18882.3,33815.97,3
14030,298,411,74,89,98,57,34,Delivered,300,3078.82,24724.47,64087.85,1
14031,1085,281,115,104,32,24,28,In Transit,166,85.97,21738.19,49004.79,4
14032,458,197,81,86,108,53,19,Delivered,22,4831.86,39774.66,27528.35,1
14033,304,252,193,110,151,30,11,Delivered,81,1140.05,49206.42,65472.61,1
14034,958,83,214,41,74,81,28,In Transit,21,4807.16,7463.78,22021.5,4
14035,340,27,15,3,72,77,6,In Transit,377,1987.3,25943.52,14985.46,4
14036,448,333,84,73,21,7,17,In Transit,347,4296.71,40295.05,9157.3,5
14037,881,182,266,24,140,9,37,Delivered,237,2008.19,36409.24,54728.56,5
14038,540,135,298,108,177,21,27,In Transit,116,3152.17,26107.43,23212.77,1
14039,485,90,154,111,103,30,43,Delivered,141,2011.78,19083.54,33395.75,5
14040,77,206,253,96,175,22,36,Delayed,94,3695.7,29066.44,73571.43,4
14041,515,27,273,17,98,47,1,Delivered,174,4028.46,19505.67,37529.5,0
14042,944,378,132,105,62,62,16,Delivered,187,4244.19,33012.08,19221.79,0
14043,659,59,199,88,38,31,4,Delivered,335,1118.35,42477.7,58145.79,1
14044,92,72,83,8,98,4,47,Delivered,402,4153.71,31372.94,60151.47,5
14045,466,415,126,6,110,10,23,In Transit,299,2022.85,6696.08,79238.63,1
14046,466,227,214,9,154,30,32,Delivered,55,3036.48,29411.32,10115.65,4
14047,1064,91,215,15,40,94,3,Delivered,203,316.6,23232.13,23067.6,3
14048,690,68,238,64,144,7,44,In Transit,102,3000.27,46668.96,16952.66,2
14049,947,362,88,88,19,15,21,Delivered,71,4123.9,29601.43,44906.5,2
14050,554,260,113,50,178,19,24,In Transit,105,1418.29,37141.78,74758.29,3
14051,1090,146,105,118,184,74,15,Delivered,482,2310.54,31049.73,45675.42,3
14052,109,63,63,11,29,39,11,Delivered,160,4108.38,49865.16,20575.59,3
14053,92,343,239,95,109,91,3,Delivered,205,1504.94,40488.96,32295.16,0
14054,1003,480,26,120,166,3,19,Delivered,144,4596.66,39560.4,62071.81,1
14055,368,460,128,46,189,99,43,Delayed,218,776.59,23904.37,41258.6,2
14056,820,180,1,45,164,52,8,Delivered,376,2380.54,44986.27,17503.46,4
14057,423,468,94,109,85,82,34,Delivered,379,3171.38,29738.0,56014.4,3
14058,572,111,12,118,10,88,34,Delivered,168,2359.55,27166.31,56122.73,1
14059,862,191,166,77,175,13,44,Delivered,169,2066.19,29960.31,76886.43,2
14060,435,429,298,94,172,44,40,Delivered,182,3185.5,37759.02,68441.72,2
14061,212,396,272,59,116,81,38,In Transit,34,4441.24,1195.43,67966.01,1
14062,526,392,67,25,108,17,26,Delivered,341,3315.05,29385.55,72261.4,0
14063,468,246,167,112,190,75,3,Delivered,402,3122.42,42906.71,50367.08,3
14064,792,278,254,12,7,17,32,Delivered,20,3726.85,18692.34,38748.03,4
14065,875,347,253,85,197,52,43,In Transit,332,2022.94,10214.39,4784.05,2
14066,210,425,246,88,19,49,48,In Transit,341,91.71,6300.47,32185.25,5
14067,256,372,59,26,110,83,43,In Transit,104,4694.93,29050.62,40497.02,4
14068,73,297,294,114,33,71,10,Delivered,224,1534.84,18296.7,75538.6,1
14069,147,337,144,76,152,19,10,Delivered,490,3842.03,38033.87,43934.43,5
14070,317,123,209,37,23,34,49,Delivered,393,2948.66,41271.14,48013.53,5
14071,606,57,226,113,86,93,11,Delivered,431,3472.58,44940.24,51011.92,5
14072,575,160,284,85,100,30,14,Delivered,189,4089.9,928.37,73790.31,4
14073,547,127,91,23,181,29,31,Delivered,123,2465.41,40783.92,32151.14,0
14074,835,225,111,65,110,48,9,Delayed,139,175.16,31289.27,73275.63,3
14075,312,95,240,45,149,8,48,Delivered,255,4816.54,16409.28,46917.34,4
14076,808,311,80,74,82,68,6,In Transit,117,4015.46,17079.61,5410.23,5
14077,765,6,204,35,102,92,49,Delivered,139,3213.56,28331.18,32874.24,3
14078,134,423,238,102,91,52,35,In Transit,230,4444.07,742.28,7873.65,1
14079,948,265,294,48,37,75,34,In Transit,284,4619.55,16927.69,17593.95,4
14080,436,234,184,28,49,82,43,Delivered,465,4387.05,44966.95,29584.14,2
14081,358,288,212,1,153,85,18,Delivered,481,716.37,32683.45,76963.51,5
14082,930,420,251,115,39,58,23,Delayed,113,3645.48,8217.71,47419.58,0
14083,883,384,227,72,30,61,30,Delivered,482,1598.2,41715.79,78677.27,2
14084,252,16,167,41,43,40,3,Delivered,408,216.58,36561.33,25229.73,2
14085,135,140,31,23,182,96,15,Delivered,405,1397.97,3714.34,53818.14,2
14086,523,297,151,84,32,17,37,In Transit,363,3274.88,48231.83,44248.51,5
14087,804,195,162,32,126,98,43,Delivered,106,4564.44,41225.5,31883.84,4
14088,660,186,96,87,95,81,3,In Transit,35,3455.39,7563.97,72741.8,3
14089,319,475,273,7,177,15,15,Delivered,421,2910.54,43683.93,38147.55,4
14090,80,475,24,75,2,84,3,Delivered,267,1671.86,46325.78,32048.54,5
14091,1054,393,118,55,47,11,29,Delivered,288,1111.39,25712.1,20089.11,5
14092,414,125,87,72,99,83,31,Delivered,103,2760.06,14832.66,59659.87,0
14093,368,17,275,43,23,96,7,Delivered,410,2421.62,28407.21,49382.48,4
14094,1007,366,50,14,134,88,7,In Transit,402,3427.42,34775.94,20135.43,3
14095,993,389,112,14,85,70,11,Delivered,489,2690.65,13099.02,65826.36,4
14096,596,26,280,100,41,82,48,Delivered,204,2082.27,14405.19,75936.18,0
14097,1018,213,136,116,42,48,28,Delayed,234,4237.57,38620.63,55442.29,5
14098,701,385,3,41,181,13,36,Delivered,20,3976.59,33646.67,34327.62,5
14099,1045,1,162,104,72,26,43,In Transit,230,4068.32,18024.51,63533.52,0
14100,549,291,77,111,167,8,46,Delivered,34,460.05,18839.88,44780.26,5
14101,246,265,185,91,138,26,40,Delivered,91,750.22,36746.11,3204.27,5
14102,283,343,58,84,112,14,25,In Transit,373,1006.09,17566.75,52716.52,5
14103,614,38,163,102,50,41,17,Delivered,438,4550.0,15780.45,61034.19,2
14104,931,233,21,89,75,6,50,Delivered,98,1811.98,38460.03,23855.18,1
14105,806,260,65,112,136,16,38,Delivered,321,3277.04,21144.73,24512.02,1
14106,232,308,66,112,1,99,21,In Transit,335,216.6,39667.3,26994.43,3
14107,316,403,298,93,200,34,20,Delivered,398,3667.29,40206.28,54652.79,5
14108,838,485,299,14,197,40,10,In Transit,250,3816.54,47761.81,18634.11,0
14109,411,261,282,28,1,91,6,Delivered,299,3729.22,32090.01,57059.18,4
14110,245,476,175,30,195,100,12,Delivered,155,222.1,35426.61,10038.34,4
14111,387,238,165,79,27,12,17,Delivered,195,495.91,21660.13,41619.58,4
14112,689,106,82,54,109,1,45,In Transit,123,3714.28,30708.28,60673.44,4
14113,358,247,146,59,189,29,33,Delivered,386,3136.11,10733.88,53751.29,1
14114,1022,304,204,85,125,81,36,Delivered,332,1823.41,33030.92,50232.43,0
14115,614,343,164,12,176,82,48,Delivered,123,2773.95,45544.7,58878.06,5
14116,798,447,104,119,23,49,19,In Transit,319,23.12,9469.38,10607.6,0
14117,22,38,130,114,172,16,5,Delivered,179,2158.74,26700.36,42825.17,3
14118,19,308,84,120,168,99,45,Delivered,226,839.34,11887.03,66072.39,4
14119,276,343,120,75,139,9,42,Delivered,221,4830.08,4553.74,35629.51,2
14120,659,46,259,39,109,59,29,In Transit,110,1588.06,4670.98,19112.33,0
14121,898,210,104,70,139,39,37,In Transit,471,3986.24,11400.01,8274.64,3
14122,552,93,34,67,100,38,48,Delivered,433,640.28,17433.04,67681.66,5
14123,679,220,174,105,102,6,30,Delivered,329,904.58,11397.16,75181.73,1
14124,603,256,232,15,31,90,1,In Transit,271,3491.8,39569.22,50533.7,5
14125,1096,137,185,98,188,81,12,Delayed,385,3866.01,4120.32,1604.64,2
14126,365,231,18,4,55,88,15,Delivered,37,4494.23,2598.8,4671.61,3
14127,795,306,231,98,152,74,5,Delivered,359,3473.56,9506.54,14584.14,5
14128,652,202,135,102,62,96,38,Delivered,10,3539.39,11932.15,1878.5,1
14129,590,66,45,44,147,59,11,Delivered,405,1166.81,33421.53,41997.17,5
14130,199,461,112,39,96,3,20,Delivered,291,4729.86,756.56,22934.54,1
14131,17,38,83,105,40,19,29,Delayed,434,3565.24,45742.59,15676.07,2
14132,218,155,39,70,102,99,14,In Transit,162,891.32,14536.87,32769.1,0
14133,741,105,254,86,17,27,26,Delivered,233,3246.57,5609.47,13796.83,4
14134,650,255,145,37,178,25,34,Delivered,203,4048.99,47687.97,47497.18,1
14135,147,404,51,58,99,85,10,Delivered,176,2319.17,45237.94,7107.77,0
14136,670,488,293,32,12,66,27,Delivered,438,1691.28,4744.57,20781.17,5
14137,665,446,67,28,143,84,44,Delivered,110,4299.18,22444.81,8123.56,4
14138,856,458,24,90,167,23,41,Delivered,68,4274.64,31736.12,71930.69,1
14139,330,16,122,4,13,63,41,Delivered,330,3927.41,39375.43,25837.63,5
14140,895,79,49,10,94,58,25,Delivered,240,1028.5,49112.3,60600.43,5
14141,101,13,149,27,106,97,10,Delivered,138,2802.07,38052.05,11191.61,4
14142,327,370,185,84,19,50,39,Delivered,103,2203.24,27393.44,62184.61,5
14143,327,102,250,36,57,8,32,Delivered,415,3489.45,2210.26,39285.11,1
14144,10,404,145,5,92,51,34,Delivered,114,4476.26,10649.0,59872.72,0
14145,353,152,243,81,60,42,23,In Transit,116,1238.12,43500.12,39545.41,5
14146,183,489,149,50,184,94,33,Delivered,382,1553.64,20012.25,14576.67,4
14147,455,178,68,32,153,63,32,Delivered,369,1186.31,5554.01,11245.7,5
14148,6,391,224,99,104,31,22,In Transit,267,3784.8,39915.69,18517.8,2
14149,211,87,210,23,132,59,22,Delayed,4,2487.38,6514.86,37702.41,0
14150,51,88,192,77,180,82,23,Delivered,215,2384.22,14539.93,40023.99,2
14151,1010,29,300,61,127,95,19,In Transit,234,2480.07,1946.79,39709.55,4
14152,377,389,124,1,101,90,23,Delivered,105,1543.69,15219.07,48547.57,4
14153,640,363,284,31,135,88,22,Delivered,459,1148.04,40981.55,10413.94,3
14154,770,493,292,19,68,51,30,Delivered,133,4018.53,22468.79,68749.55,2
14155,1075,419,300,87,87,57,19,Delivered,406,3150.17,10827.89,69231.93,5
14156,154,321,50,54,108,5,22,In Transit,423,3604.72,24242.66,50046.97,5
14157,582,100,183,34,198,75,1,Delivered,425,1499.19,664.33,65827.41,2
14158,788,115,247,4,173,52,34,Delivered,395,866.51,35185.99,16621.86,2
14159,791,210,88,48,137,88,26,Delivered,186,1358.09,764.39,40319.36,0
14160,134,454,138,48,121,65,4,In Transit,267,4464.51,16047.59,11434.38,5
14161,220,343,38,49,9,12,48,Delivered,48,1687.46,9549.99,45578.34,0
14162,163,74,49,60,131,23,45,Delivered,122,324.54,47287.06,78679.37,1
14163,971,135,72,117,77,52,12,Delivered,456,2451.89,6666.94,16244.88,3
14164,648,428,258,44,63,89,28,Delivered,249,1648.78,30781.92,16155.17,3
14165,569,456,44,34,119,63,37,Delivered,309,2399.5,18958.48,65210.2,5
14166,946,269,291,94,93,76,3,Delayed,313,3448.28,36213.5,32908.71,2
14167,689,350,116,56,130,3,28,Delivered,424,4775.37,17126.27,22049.6,0
14168,115,466,149,74,159,24,29,In Transit,226,3896.1,5710.1,17237.56,3
14169,123,78,279,6,38,90,20,Delivered,252,2475.86,2508.9,46138.13,4
14170,804,459,288,76,7,79,2,Delivered,305,3867.77,49527.26,42598.32,3
14171,839,380,218,76,104,95,37,Delayed,446,1201.14,48183.33,73501.58,2
14172,1093,490,71,113,138,42,1,Delivered,317,4136.85,11149.02,38636.3,0
14173,826,125,161,82,77,21,46,In Transit,52,2760.64,4876.27,47319.57,0
14174,63,38,273,36,187,85,47,Delivered,156,4062.39,30583.02,39115.1,3
14175,733,269,127,35,1,85,36,Delivered,450,2867.77,34687.54,68513.29,4
14176,1040,310,170,25,37,25,44,Delivered,243,1661.28,36853.73,10641.63,5
14177,590,106,17,49,153,12,42,Delivered,77,549.65,45683.46,35259.01,5
14178,948,44,239,55,94,48,18,Delivered,298,2329.16,13067.86,69584.3,2
14179,217,225,176,41,66,82,9,Delivered,334,3686.83,11470.66,4049.84,0
14180,479,242,210,57,100,74,37,Delivered,325,1485.99,4178.98,60538.21,4
14181,977,397,57,22,76,70,25,In Transit,163,1484.41,7930.21,21589.6,1
14182,237,153,189,94,5,57,41,Delivered,354,3844.56,32648.73,62398.19,2
14183,476,24,44,44,56,29,19,Delivered,9,937.64,24569.24,47760.91,1
14184,598,124,122,29,42,29,25,Delivered,263,2037.47,36002.91,33050.58,4
14185,129,285,33,71,192,93,49,Delivered,313,3093.58,31299.14,62961.28,1
14186,510,484,28,48,49,46,15,Delivered,36,1851.91,35471.63,20016.38,0
14187,165,454,151,104,46,9,46,Delivered,35,4822.0,26773.31,32950.52,3
14188,277,402,63,3,71,32,50,Delayed,270,4597.96,47439.55,10914.47,0
14189,257,348,7,85,2,13,26,In Transit,382,4745.14,33887.28,15340.76,3
14190,992,261,111,45,67,53,46,Delayed,74,4911.47,35442.64,41217.53,5
14191,570,146,130,20,132,75,20,Delivered,499,4867.4,44216.99,20237.29,5
14192,141,191,132,73,62,98,3,In Transit,243,1584.1,30666.29,12474.64,3
14193,686,381,8,105,112,54,25,Delivered,81,2640.27,11794.09,35336.71,4
14194,687,165,29,36,80,29,21,Delivered,330,3919.92,21581.29,14788.12,3
14195,716,71,6,60,27,51,34,Delayed,160,3599.51,36399.35,70585.06,1
14196,1023,439,112,78,86,76,38,Delivered,408,1315.18,46345.88,71117.85,3
14197,1075,201,105,18,67,49,24,Delivered,295,1819.78,24254.77,72716.96,4
14198,178,355,207,97,113,95,41,Delivered,84,4690.06,11579.74,76956.21,2
14199,922,12,40,115,122,41,25,Delivered,34,4667.69,16071.4,20508.72,0
14200,543,52,268,66,145,86,1,Delivered,255,3631.06,21615.43,45717.68,2
14201,963,441,46,101,180,90,29,Delayed,423,37.53,36655.83,24378.29,3
14202,364,256,241,31,71,12,32,Delivered,424,2583.41,5725.04,14808.99,4
14203,1079,302,270,86,57,35,47,Delivered,143,1052.63,2852.65,22484.64,0
14204,1068,360,155,110,30,4,1,In Transit,177,3875.12,49887.17,26600.05,2
14205,593,300,116,9,200,45,35,Delivered,60,410.63,17876.23,37322.37,3
14206,542,487,37,20,199,49,16,Delivered,142,4039.96,13126.26,12776.38,2
14207,322,408,205,20,193,74,32,In Transit,488,1533.32,31630.32,6903.26,3
14208,648,9,249,47,144,18,47,Delayed,399,1860.91,46604.38,31749.83,4
14209,14,140,110,116,114,46,15,Delivered,12,3471.94,22264.66,46036.3,0
14210,618,100,80,1,122,83,5,Delivered,253,1150.21,40635.59,65286.16,3
14211,359,485,76,94,104,58,10,Delivered,402,4211.91,14120.94,40271.36,5
14212,194,137,270,83,103,15,22,In Transit,271,4650.76,26984.27,56104.14,5
14213,363,359,98,100,155,58,43,Delivered,390,4940.93,27733.74,69103.48,1
14214,1064,366,76,14,74,23,8,Delivered,248,3465.5,12145.64,54433.52,5
14215,768,372,282,1,98,23,15,Delivered,189,2806.73,28828.32,15234.24,2
14216,397,22,81,69,175,85,20,In Transit,264,4456.63,29028.24,51639.98,4
14217,107,145,63,10,14,26,25,Delivered,377,1421.04,29151.63,78442.37,1
14218,1041,161,267,73,130,34,12,Delayed,110,2666.41,20371.62,65523.06,3
14219,527,249,33,49,167,41,26,Delivered,306,1089.68,31946.01,44196.64,3
14220,1011,175,297,14,55,77,4,Delivered,402,1632.67,17355.82,71021.97,3
14221,784,88,40,60,26,57,26,Delivered,490,3513.16,19875.85,5242.44,0
14222,525,399,174,103,44,25,10,Delivered,223,491.48,2540.25,62607.54,2
14223,1067,477,260,82,69,54,48,Delayed,101,2432.06,47821.99,51194.06,3
14224,626,480,224,42,38,44,15,Delivered,323,4207.85,36025.4,15299.9,2
14225,350,33,223,59,80,97,5,Delivered,152,2481.97,37098.53,62658.94,2
14226,1054,477,267,25,12,92,32,Delivered,351,1208.5,39435.46,74838.22,4
14227,1006,271,155,36,105,13,32,Delivered,475,1780.53,36038.57,60643.92,1
14228,542,283,264,95,108,54,22,In Transit,472,2897.18,43456.2,56347.06,0
14229,962,226,149,110,17,27,22,In Transit,168,3114.76,1630.25,60212.54,4
14230,94,445,225,35,25,8,12,In Transit,379,45.61,5674.57,9866.51,4
14231,899,452,127,91,192,100,11,Delivered,152,899.38,21274.17,71524.66,1
14232,89,497,5,119,88,43,24,Delayed,184,3460.25,43156.99,50435.46,1
14233,503,112,288,86,139,70,43,In Transit,301,420.37,14818.18,23661.41,5
14234,767,82,58,11,146,77,45,Delivered,396,4255.68,37491.82,6848.77,0
14235,214,213,72,10,164,84,41,Delivered,167,1530.63,13787.27,61129.02,2
14236,526,304,155,8,3,55,16,Delivered,219,3939.71,49933.81,52866.48,3
14237,192,8,282,105,83,64,16,In Transit,413,4209.08,42133.82,53497.48,2
14238,694,134,168,92,70,5,1,In Transit,380,4692.17,23336.67,37495.7,2
14239,642,447,29,23,87,59,23,Delivered,1,3545.41,44422.61,69006.41,4
14240,555,118,82,6,71,27,28,Delivered,129,4309.59,30455.07,72264.05,5
14241,387,84,263,78,111,19,32,Delivered,120,1367.43,6935.37,45496.73,1
14242,681,258,106,88,108,65,36,Delivered,165,83.11,33098.05,63475.26,3
14243,776,243,277,64,9,68,37,Delivered,140,3399.01,26066.18,63290.0,5
14244,203,237,10,73,194,66,3,In Transit,68,1284.05,10519.38,54679.86,5
14245,1010,150,62,46,128,26,13,Delivered,71,3749.99,4500.67,31886.23,3
14246,447,374,224,104,122,33,28,Delivered,237,1879.29,44243.07,31939.94,0
14247,900,21,136,38,47,38,28,Delivered,176,3841.81,19519.66,17987.35,4
14248,1092,134,224,120,178,7,45,Delivered,40,3810.19,44317.99,3866.45,1
14249,778,379,114,25,64,93,24,In Transit,143,2210.81,37354.29,29745.97,5
14250,178,96,260,102,109,5,13,Delivered,154,4298.18,1976.52,53100.98,1
14251,829,454,157,94,112,9,24,Delivered,183,2348.82,40797.62,32981.18,1
14252,559,13,229,86,47,13,5,Delivered,409,4794.94,11961.62,50586.68,4
14253,1027,1,100,2,75,40,17,Delivered,351,204.25,21201.8,66223.36,0
14254,103,150,255,89,195,48,50,In Transit,377,2712.46,18127.98,44509.48,0
14255,116,117,179,24,125,46,12,Delivered,170,97.88,1181.17,32849.86,5
14256,859,152,275,101,42,64,49,In Transit,25,1580.06,42805.47,3821.85,2
14257,464,64,229,67,49,64,18,In Transit,25,2312.41,35420.18,31545.34,3
14258,104,425,31,107,30,29,33,In Transit,409,858.06,23656.9,49494.36,4
14259,259,478,108,90,8,18,31,Delivered,273,4071.45,19732.72,69833.26,0
14260,929,150,282,94,165,30,34,Delivered,331,2099.34,47974.06,23750.43,1
14261,810,317,109,93,85,74,30,Delivered,277,726.43,43814.59,29972.64,3
14262,642,364,29,71,8,19,45,Delivered,442,1462.33,49261.77,32319.02,0
14263,807,12,17,61,191,48,32,Delivered,272,673.52,16465.96,62907.34,0
14264,1023,90,170,9,128,9,10,Delivered,367,2718.82,31782.99,56562.22,3
14265,560,388,175,45,11,85,31,In Transit,225,2340.35,15329.7,8739.81,1
14266,27,83,74,94,121,1,35,Delivered,486,1059.58,3533.72,24890.53,0
14267,508,464,240,16,186,90,15,Delivered,391,4857.79,42326.41,72122.17,3
14268,527,250,96,119,121,78,27,Delivered,331,3299.7,21962.71,58225.05,1
14269,775,384,2,108,162,39,27,Delayed,389,1602.48,43796.28,66673.86,5
14270,953,396,202,104,167,93,1,Delayed,98,1844.19,22356.69,51243.81,0
14271,298,33,37,14,144,55,12,Delivered,79,4712.49,2760.33,66125.49,3
14272,777,149,91,26,71,52,4,In Transit,409,2891.4,2855.79,59828.71,1
14273,361,128,233,46,132,71,23,In Transit,136,564.12,34898.91,61017.4,4
14274,504,100,147,101,96,64,34,In Transit,385,4033.42,36565.83,38531.43,0
14275,588,457,297,58,101,24,23,Delayed,446,4393.33,49249.54,47623.67,3
14276,30,487,253,74,174,27,19,Delayed,161,3253.08,21660.58,53755.03,5
14277,126,362,212,30,22,66,20,Delivered,462,241.41,40781.57,10824.06,4
14278,596,493,64,86,199,66,20,Delayed,175,1480.01,15186.24,72509.32,2
14279,263,328,5,56,13,62,29,Delivered,316,3662.61,12437.66,25174.8,2
14280,936,212,146,94,82,16,13,Delivered,43,1268.5,1888.78,22438.68,1
14281,872,74,72,32,170,12,28,Delivered,133,2197.59,26842.48,38741.13,2
14282,2,96,105,78,162,40,24,Delivered,346,1417.41,12372.15,55643.07,1
14283,394,92,36,23,13,90,22,Delivered,359,513.35,30187.35,50199.47,5
14284,306,330,147,17,157,10,22,Delivered,22,2271.47,16641.93,41680.24,4
14285,530,328,256,100,126,64,40,Delivered,191,3139.07,36357.64,8579.14,1
14286,528,436,228,93,175,55,11,Delivered,258,1450.16,32514.11,76376.05,1
14287,965,175,279,24,197,79,8,Delayed,355,1136.86,47017.0,1125.83,4
14288,671,225,113,47,95,89,32,Delivered,102,627.76,24356.19,35041.99,4
14289,352,315,11,11,11,4,24,In Transit,3,3409.9,13292.2,67718.49,4
14290,810,175,194,41,63,90,12,Delivered,1,1141.67,22080.19,2614.56,4
14291,209,56,224,15,102,23,49,Delivered,482,2158.16,47663.68,48719.91,3
14292,958,497,250,86,51,49,40,Delivered,233,845.94,30249.57,73691.74,1
14293,205,269,249,91,188,4,21,Delivered,139,3081.51,31053.68,12132.37,1
14294,625,428,269,52,47,1,3,In Transit,254,3123.62,47640.45,36656.34,2
14295,721,35,291,34,4,65,39,Delivered,227,4283.07,48584.23,75877.4,1
14296,636,119,83,60,7,39,45,Delivered,115,4926.71,46993.18,70830.87,0
14297,1039,371,29,57,87,3,18,In Transit,453,4507.42,26237.3,5903.91,0
14298,858,413,80,33,31,57,42,Delivered,349,4114.99,35996.1,39326.03,0
14299,476,56,95,21,118,59,6,Delivered,17,4417.35,18810.92,74922.93,0
14300,298,389,259,24,86,79,36,In Transit,235,273.71,46161.85,57814.7,5
14301,557,451,122,20,30,18,45,Delivered,385,3809.08,44217.04,40837.09,1
14302,107,309,124,113,157,21,15,In Transit,417,1851.16,35092.22,1398.0,4
14303,128,357,23,68,43,56,49,Delivered,174,945.88,7795.41,41894.52,2
14304,459,376,216,101,85,52,45,Delivered,414,2164.71,18221.21,73679.74,5
14305,38,316,289,101,150,8,15,In Transit,333,580.92,46723.63,44070.62,4
14306,198,105,92,60,176,25,38,Delivered,52,1344.39,40506.25,13038.59,5
14307,357,390,24,46,104,32,44,Delivered,109,2066.76,6798.2,59927.88,1
14308,7,176,107,33,176,70,24,Delayed,137,2938.97,47909.64,33388.27,5
14309,519,106,52,31,112,40,7,In Transit,245,4671.96,6030.18,49491.84,2
14310,194,80,199,34,185,84,9,Delivered,200,373.52,1269.86,79159.97,5
14311,316,163,294,22,150,29,11,In Transit,331,3106.51,23759.32,74671.81,5
14312,1025,402,300,106,155,69,16,In Transit,387,387.89,45383.79,40230.08,5
14313,1086,267,56,30,63,35,7,Delivered,432,2968.49,6848.78,21122.38,5
14314,343,51,194,5,4,83,25,Delivered,282,3020.33,3131.95,2937.54,5
14315,601,377,45,41,90,76,14,Delivered,340,1951.82,39658.76,33232.02,0
14316,1042,279,239,45,122,33,1,Delivered,309,264.95,24052.22,11994.36,5
14317,620,303,232,87,3,99,20,Delivered,396,4106.13,49990.2,18790.34,5
14318,822,75,239,61,81,46,28,Delivered,66,1688.58,6599.44,57027.91,1
14319,235,443,136,117,168,72,49,Delayed,467,303.59,2851.47,12171.38,4
14320,1093,441,285,13,83,31,38,Delivered,193,269.76,14748.4,78375.78,2
14321,447,349,13,9,82,75,34,Delayed,349,442.25,5610.11,13164.93,5
14322,610,127,29,78,156,68,9,In Transit,23,4329.72,4175.33,71759.7,1
14323,8,246,178,81,117,40,48,In Transit,240,2371.82,49826.2,27880.55,5
14324,462,312,293,35,143,69,20,Delivered,262,4364.6,45399.01,50095.86,1
14325,1000,234,257,18,51,42,43,Delivered,171,3745.36,26612.78,43120.26,3
14326,134,155,108,12,154,86,38,Delivered,226,75.22,2281.48,4915.01,1
14327,385,73,69,119,35,44,31,In Transit,361,1527.43,42380.98,62253.77,5
14328,56,419,176,41,126,17,21,Delivered,211,2614.09,18695.69,14413.36,5
14329,993,439,183,16,80,20,22,Delivered,224,153.93,36557.29,16984.79,3
14330,138,137,242,94,15,76,13,Delivered,211,4791.78,37253.15,41914.8,5
14331,535,274,194,13,133,53,44,Delivered,59,4547.49,44174.56,2727.81,1
14332,144,44,22,18,174,44,47,Delivered,365,1183.26,49945.91,56526.26,2
